aX,aY,aZ,gX,gY,gZ
8.668,1.228,4.951,0.006,0.003,-0.008
8.622,1.214,4.946,0.008,-0.005,-0.006
8.609,1.215,4.951,0.01,-0.005,-0.008
8.65,1.22,4.992,0.007,-0.002,-0.005
8.615,1.253,4.991,0.012,-0.009,-0.004
8.594,1.237,4.955,0.018,-0.012,-0.005
8.624,1.239,4.991,0.018,-0.011,-0.01
8.657,1.286,4.992,0.011,-0.008,-0.015
8.632,1.309,4.975,0.003,-0.005,-0.013
8.648,1.319,4.966,0.009,-0.008,-0.015
8.676,1.309,4.989,0.002,0,-0.01
8.645,1.308,4.996,-0.011,0.01,-0.001
8.612,1.284,5.003,0,0,-0.002
8.61,1.303,5.014,0.001,-0.006,-0.004
8.622,1.316,4.99,-0.007,-0.002,0.001
8.616,1.32,4.984,-0.001,-0.006,0.002
8.645,1.279,4.949,0.002,-0.005,0.005
8.668,1.238,4.968,0.007,-0.009,0.002
8.629,1.229,4.955,-0.002,-0.006,0.001
8.672,1.245,5.004,-0.011,0.003,0.005
8.654,1.234,4.957,-0.014,0.004,0.007
8.629,1.246,4.938,-0.016,0.009,0.013
8.586,1.272,4.936,-0.011,-0.002,0.015
8.59,1.284,4.984,-0.011,-0.004,0.017
8.585,1.278,4.955,-0.017,0.003,0.024
8.616,1.253,4.958,-0.009,-0.005,0.015
8.619,1.252,4.95,-0.006,-0.015,0.007
8.632,1.3,4.905,-0.006,-0.018,0
8.654,1.29,4.861,-0.005,-0.015,-0.001
8.663,1.242,4.834,-0.003,-0.014,-0.004
8.632,1.225,4.856,0,-0.016,-0.007
8.601,1.24,4.872,0,-0.013,-0.006
8.639,1.258,4.91,-0.001,-0.013,0.001
8.592,1.246,4.866,-0.003,-0.012,0.005
8.611,1.273,4.896,0.009,-0.024,0
8.665,1.271,4.863,0.005,-0.02,-0.003
8.631,1.295,4.838,-0.004,-0.007,-0.003
8.615,1.295,4.88,0.005,-0.014,0.001
8.614,1.289,4.939,0.004,-0.005,0.01
8.655,1.264,4.949,0.011,-0.01,0.012
8.646,1.248,4.919,0.002,-0.006,0.01
8.66,1.231,4.949,-0.003,-0.009,0.008
8.699,1.221,4.935,-0.003,-0.012,0.007
8.687,1.213,4.906,-0.011,-0.007,0.009
8.68,1.207,4.926,-0.008,-0.008,0.012
8.67,1.202,4.882,-0.004,-0.007,0.014
8.688,1.195,4.896,-0.005,-0.003,0.017
8.654,1.18,4.85,0.002,-0.007,0.018
8.667,1.196,4.876,-0.003,-0.007,0.014
8.651,1.224,4.856,-0.001,-0.013,0.007
8.63,1.26,4.848,-0.006,-0.012,0.006
8.625,1.264,4.893,-0.007,-0.009,0.007
8.626,1.256,4.873,-0.004,-0.003,0.008
8.626,1.232,4.883,0.011,-0.011,0.004
8.628,1.211,4.871,0.008,-0.011,0.007
8.629,1.208,4.87,0.006,-0.011,0.008
8.612,1.215,4.844,0.001,-0.006,0.011
8.618,1.193,4.865,-0.003,-0.006,0.012
8.617,1.148,4.878,-0.005,-0.011,0.009
8.608,1.172,4.87,-0.01,-0.01,0.008
8.591,1.197,4.902,0.005,-0.024,0.002
8.636,1.2,4.908,0.019,-0.033,-0.004
8.642,1.159,4.863,0.02,-0.03,-0.009
8.651,1.13,4.868,0.011,-0.022,-0.013
8.664,1.156,4.859,0.005,-0.02,-0.017
8.642,1.162,4.822,0.001,-0.019,-0.016
8.625,1.146,4.82,0.003,-0.022,-0.012
8.614,1.118,4.772,-0.006,-0.012,-0.009
8.604,1.166,4.807,-0.009,-0.008,-0.011
8.599,1.203,4.85,-0.01,-0.005,-0.013
8.631,1.21,4.87,-0.014,0.002,-0.012
8.654,1.229,4.873,-0.009,0.001,-0.014
8.638,1.208,4.853,-0.005,0,-0.016
8.668,1.21,4.891,-0.006,0.006,-0.014
8.672,1.183,4.863,-0.005,0.002,-0.019
8.654,1.19,4.845,-0.014,0.008,-0.016
8.677,1.221,4.842,-0.009,0.003,-0.016
8.672,1.228,4.867,-0.008,0.009,-0.018
8.669,1.243,4.825,-0.01,0.017,-0.015
8.671,1.284,4.826,-0.001,0.014,-0.011
8.647,1.311,4.8,0.008,0.009,-0.005

8.622,1.217,4.925,-0.004,-0.007,-0.003
8.661,1.209,4.906,-0.003,-0.01,-0.007
8.645,1.22,4.892,-0.003,-0.004,-0.006
8.616,1.196,4.873,-0.002,0.003,0.002
8.612,1.225,4.906,0.009,-0.002,0.005
8.6,1.234,4.936,0.006,-0.003,0.01
8.591,1.224,4.919,-0.007,0.005,0.011
8.607,1.24,4.936,-0.014,0.009,0.009
8.628,1.262,4.93,-0.005,-0.001,0.004
8.595,1.259,4.91,-0.01,0.009,0.008
8.599,1.222,4.894,0.001,0.004,0.004
8.65,1.22,4.95,0.006,0.004,-0.001
8.647,1.226,4.899,0.002,0.007,0.001
8.672,1.219,4.965,0.003,-0.002,0.003
8.669,1.21,4.946,-0.007,0.005,0.004
8.616,1.235,4.907,-0.004,0,0.004
8.614,1.241,4.911,0.001,0,0.006
8.671,1.237,4.903,0.006,0,0.009
8.646,1.235,4.917,0.008,-0.001,0.009
8.628,1.234,4.91,0.006,-0.006,0.003
8.639,1.242,4.896,0.001,-0.005,-0.003
8.61,1.252,4.916,0,-0.002,-0.006
8.607,1.255,4.912,0.006,-0.003,-0.008
8.62,1.219,4.857,-0.008,0.012,0.001
8.609,1.218,4.914,0.007,-0.002,0.002
8.594,1.206,4.871,0.004,0.005,0.006
8.591,1.235,4.949,0.002,0.005,0.006
8.638,1.245,4.923,-0.008,0.005,0.009
8.637,1.243,4.942,-0.008,0.004,0.005
8.603,1.256,4.881,0.001,0.001,0
8.631,1.261,4.933,0.006,0.003,0
8.615,1.247,4.922,0.016,-0.004,-0.005
8.606,1.218,4.933,0.016,-0.004,-0.003
8.607,1.203,4.948,0.01,-0.002,-0.004
8.594,1.201,4.894,0.011,-0.012,-0.006
8.58,1.203,4.89,0.005,-0.005,-0.006
8.593,1.179,4.85,0.012,-0.006,-0.008
8.604,1.212,4.874,0.006,0.007,-0.008
8.617,1.217,4.863,0.016,-0.002,-0.005
8.614,1.177,4.873,0.016,0.002,-0.009
8.614,1.187,4.859,0.007,0.007,-0.011
8.595,1.243,4.922,0.001,0.003,-0.012
8.544,1.265,4.946,-0.004,0.011,-0.006
8.524,1.278,4.933,0.008,0.005,-0.008
8.586,1.286,4.948,0.005,0.013,-0.009
8.585,1.27,4.891,0.003,0.021,-0.012
8.632,1.244,4.903,0.023,0.003,-0.017
8.614,1.195,4.897,0.012,0.016,-0.017
8.619,1.216,4.947,0.003,0.019,-0.017
8.65,1.222,4.985,0.013,0.002,-0.017
8.652,1.224,4.968,0.004,0.015,-0.015
8.686,1.217,4.987,-0.003,0.02,-0.01
8.686,1.233,5.004,0.014,0,-0.015
8.707,1.235,4.961,0.009,0.005,-0.014
8.715,1.228,5.002,-0.002,0.013,-0.011
8.667,1.25,4.982,-0.001,0.007,-0.011
8.677,1.257,5.029,-0.004,0.005,-0.009
8.689,1.248,4.951,-0.006,0.006,-0.007
8.709,1.307,4.935,-0.003,-0.001,-0.009
8.707,1.301,4.914,-0.001,-0.005,-0.007
8.712,1.299,4.961,0.005,-0.011,-0.007
8.693,1.297,4.972,-0.006,0.002,-0.007
8.679,1.293,4.96,-0.003,-0.001,-0.009
8.641,1.318,4.949,-0.009,0.002,-0.005
8.646,1.318,4.964,0.001,-0.007,0.001
8.649,1.328,4.923,-0.001,-0.001,0.007
8.679,1.31,4.921,0.002,-0.005,0.014
8.682,1.313,4.929,-0.001,-0.003,0.016
8.662,1.306,4.938,-0.005,0.004,0.016
8.674,1.269,4.983,-0.01,0.011,0.018
8.68,1.228,4.933,-0.002,-0.001,0.012
8.638,1.217,4.958,-0.009,0.002,0.009
8.596,1.214,4.959,-0.013,0.001,0.011
8.635,1.203,4.928,-0.02,0.008,0.013
8.636,1.205,4.9,-0.005,-0.002,0.014
8.633,1.207,4.926,0,-0.002,0.018
8.641,1.2,4.891,0.007,-0.01,0.017
8.646,1.217,4.911,0.011,-0.011,0.011
8.636,1.182,4.864,-0.004,-0.001,0.011
8.599,1.175,4.844,-0.009,-0.001,0.006
8.626,1.221,4.904,-0.016,0.005,0.004
8.622,1.245,4.864,-0.006,-0.003,0.007
8.626,1.244,4.888,-0.004,0.004,0.011
8.639,1.226,4.878,0.002,0.001,0.006
8.633,1.257,4.904,-0.001,0.002,0.002
8.583,1.247,4.936,-0.003,0,0.003
8.607,1.252,4.948,-0.007,0.002,0.006
8.566,1.279,4.936,-0.004,0.001,0.003
8.585,1.268,4.906,-0.01,0.012,0.009
8.634,1.265,4.916,-0.003,0.003,0.009
8.638,1.225,4.93,0.01,-0.013,0.004
8.631,1.186,4.872,0.005,-0.007,0.001
8.628,1.17,4.889,0.011,-0.01,-0.005
8.617,1.167,4.906,0.008,-0.009,-0.01
8.599,1.202,4.92,0.007,-0.007,-0.006
8.626,1.201,4.86,0.005,-0.004,0.002
8.668,1.201,4.906,0.005,-0.002,0.001
8.67,1.211,4.882,0.001,-0.001,0.001
8.611,1.255,4.886,0.001,-0.002,-0.002
8.574,1.266,4.848,0,0.003,-0.005
8.608,1.268,4.889,-0.002,0.009,-0.008
8.617,1.24,4.887,0.004,0.006,-0.011
8.605,1.225,4.918,0,0.014,-0.011
8.599,1.224,4.933,0.01,0.003,-0.01

8.642,1.335,4.981,0.002,0.009,0
8.634,1.312,4.964,0.001,0.013,-0.001
8.653,1.314,4.994,0.009,0,-0.009
8.666,1.314,4.922,0.003,0,-0.01
8.69,1.319,4.98,0.003,0.001,-0.01
8.69,1.307,4.97,-0.007,0.01,-0.012
8.696,1.316,4.974,-0.01,0.013,-0.009
8.647,1.331,4.998,-0.005,0.005,-0.005
8.62,1.354,4.963,0,0.004,0.003
8.643,1.347,4.98,-0.002,0.009,0.008
8.621,1.362,4.988,-0.014,0.013,0.012
8.623,1.387,4.989,-0.016,0.008,0.01
8.601,1.398,4.996,-0.018,0.002,0.009
8.604,1.408,4.984,-0.006,-0.01,0.001
8.586,1.374,4.972,-0.002,-0.012,-0.006
8.615,1.326,4.911,0.007,-0.013,-0.01
8.624,1.31,4.948,0.017,-0.016,-0.016
8.625,1.287,4.921,0.003,-0.001,-0.014
8.648,1.254,4.948,-0.011,0.004,-0.003
8.625,1.277,4.937,-0.008,-0.004,0
8.6,1.306,4.905,-0.01,-0.004,0.007
8.668,1.311,4.903,-0.011,0,0.017
8.685,1.324,4.901,-0.006,0.005,0.018
8.676,1.347,4.923,-0.008,0.007,0.019
8.661,1.329,4.878,-0.008,0.006,0.018
8.664,1.339,4.912,-0.021,0.021,0.017
8.655,1.334,4.95,-0.021,0.016,0.011
8.605,1.34,4.916,-0.024,0.015,0.012
8.62,1.368,4.946,-0.022,0.017,0.014
8.614,1.382,4.957,-0.02,0.018,0.018
8.607,1.356,4.944,-0.024,0.02,0.025
8.63,1.329,4.939,-0.024,0.016,0.028
8.616,1.34,4.954,-0.017,0.006,0.022
8.651,1.343,4.964,-0.018,0.004,0.021
8.691,1.349,4.955,-0.007,-0.006,0.022
8.688,1.365,4.92,-0.01,-0.001,0.021
8.64,1.33,4.914,-0.01,-0.003,0.017
8.607,1.32,4.877,-0.013,-0.003,0.016
8.636,1.341,4.925,-0.002,-0.012,0.012
8.609,1.323,4.897,0.001,-0.011,0.012
8.629,1.295,4.859,0.006,-0.014,0.009
8.646,1.297,4.897,-0.007,-0.005,0.011
8.623,1.312,4.883,-0.009,-0.006,0.015
8.614,1.324,4.909,-0.006,-0.008,0.016
8.593,1.276,4.882,-0.006,-0.007,0.02
8.576,1.291,4.913,0.004,-0.014,0.016
8.592,1.282,4.897,0.009,-0.017,0.017
8.606,1.267,4.849,0.003,-0.006,0.017
8.629,1.26,4.892,0.004,-0.002,0.015
8.668,1.229,4.891,-0.001,0.005,0.01
8.656,1.229,4.903,0.002,0.001,0.007
8.609,1.244,4.913,-0.005,0.005,0.008
8.594,1.255,4.91,-0.006,0.011,0.015
8.571,1.257,4.899,0.004,0.006,0.014
8.577,1.257,4.918,0.004,0.004,0.017
8.605,1.303,4.938,0.005,0.001,0.015
8.642,1.299,4.897,0.004,0.002,0.013
8.616,1.303,4.929,0.003,0.004,0.008
8.603,1.298,4.912,-0.005,0.014,0.005
8.6,1.3,4.903,0.003,0.011,0
8.574,1.289,4.886,0.003,0.011,0.006
8.618,1.254,4.939,0.004,0.011,0.008
8.664,1.248,4.933,-0.002,0.013,0.008
8.639,1.271,4.962,-0.005,0.012,0.008
8.598,1.283,4.982,0.005,-0.003,0.008
8.613,1.263,4.921,-0.01,0.011,0.015
8.617,1.26,4.928,-0.001,0.006,0.009
8.583,1.242,4.875,0.006,0,0.002
8.597,1.258,4.912,0.011,-0.002,0.004
8.618,1.271,4.932,0.023,-0.015,0
8.622,1.28,4.94,0.012,-0.007,0.002
8.62,1.264,4.942,0.011,-0.009,-0.002
8.608,1.268,4.917,0.005,-0.003,-0.007
8.59,1.278,4.978,-0.001,0.003,-0.005
8.567,1.285,4.931,0.005,-0.005,-0.002
8.594,1.27,4.93,0.005,-0.005,-0.002
8.559,1.293,4.904,0.003,0.003,0.002
8.597,1.286,4.924,-0.003,0.016,0.003
8.591,1.255,4.95,0.008,0.003,-0.003
8.598,1.257,4.948,0.001,0.007,-0.002
8.565,1.256,4.937,-0.003,0.013,-0.001
8.563,1.251,4.932,0.006,0.007,-0.008
8.605,1.247,4.962,0.01,0.005,-0.01
8.591,1.231,4.936,-0.001,0.014,-0.011
8.615,1.223,4.977,0.006,0.008,-0.012
8.613,1.228,4.978,0.005,0.009,-0.017
8.614,1.251,4.973,-0.001,0.011,-0.017
8.629,1.276,5.008,-0.001,0.006,-0.013
8.606,1.282,4.975,-0.002,0.004,-0.007
8.632,1.292,5.022,-0.011,0.01,-0.004
8.621,1.305,4.946,-0.018,0.016,-0.005
8.644,1.298,4.971,0,-0.001,-0.011
8.625,1.308,4.994,0.003,-0.003,-0.015
8.627,1.325,4.933,0.002,-0.005,-0.012
8.647,1.313,4.944,-0.008,0.006,-0.011
8.632,1.325,4.938,-0.015,0.009,-0.01
8.632,1.313,4.886,0,-0.005,-0.014
8.649,1.318,4.9,0.001,-0.003,-0.015
8.71,1.314,4.945,0.003,-0.005,-0.012
8.694,1.329,4.946,0,-0.002,-0.01
8.696,1.329,4.932,-0.009,0.007,-0.007
8.678,1.35,4.884,0.003,-0.007,-0.008
8.641,1.361,4.859,-0.003,0.001,-0.002
8.617,1.343,4.889,0.001,-0.001,0.004

8.649,1.43,4.912,0.02,-0.002,-0.016
8.619,1.412,4.889,0.018,0.002,-0.018
8.655,1.38,4.905,0.014,0.003,-0.014
8.641,1.374,4.903,0.003,0.007,-0.015
8.652,1.37,4.919,0.008,-0.002,-0.017
8.605,1.386,4.91,0.012,0.002,-0.018
8.605,1.392,4.881,0.008,0.012,-0.014
8.621,1.408,4.878,0.008,0.015,-0.011
8.616,1.394,4.879,0.007,0.016,-0.01
8.653,1.4,4.845,0.008,0.015,-0.012
8.655,1.425,4.898,0.006,0.018,-0.016
8.703,1.428,4.917,-0.004,0.029,-0.012
8.741,1.427,4.925,0,0.029,-0.018
8.717,1.42,4.932,-0.001,0.028,-0.018
8.721,1.412,4.972,-0.018,0.036,-0.005
8.73,1.403,5.018,-0.011,0.024,-0.001
8.727,1.421,5.029,-0.011,0.021,0.006
8.69,1.429,5.043,-0.006,0.009,0.009
8.709,1.441,5.007,-0.007,0.004,0.013
8.729,1.461,5.041,-0.003,-0.002,0.015
8.718,1.46,4.974,-0.001,-0.009,0.012
8.713,1.474,5.002,-0.01,-0.005,0.009
8.652,1.502,4.999,-0.008,-0.01,0.008
8.652,1.487,5.006,0.002,-0.022,0.005
8.604,1.47,4.914,0.003,-0.025,0.002
8.579,1.472,4.868,-0.002,-0.022,0.003
8.596,1.466,4.839,0.001,-0.025,0.005
8.606,1.443,4.859,0.001,-0.026,0.004
8.59,1.434,4.871,-0.01,-0.017,0.009
8.545,1.436,4.799,-0.004,-0.021,0.009
8.541,1.442,4.801,0.001,-0.013,0.007
8.542,1.449,4.801,-0.007,-0.001,0.012
8.567,1.421,4.796,-0.008,0.003,0.017
8.552,1.393,4.821,-0.001,-0.002,0.011
8.556,1.423,4.834,-0.008,0.007,0.011
8.567,1.418,4.838,-0.009,0.016,0.013
8.578,1.377,4.828,-0.014,0.026,0.017
8.597,1.362,4.858,-0.011,0.026,0.016
8.607,1.363,4.839,-0.005,0.018,0.007
8.638,1.351,4.87,-0.008,0.02,0.009
8.622,1.368,4.894,-0.001,0.013,0.006
8.605,1.372,4.871,0.003,0.012,0.001
8.608,1.396,4.907,-0.006,0.021,0.006
8.592,1.408,4.928,-0.007,0.022,0.007
8.634,1.387,4.952,0.004,0.006,-0.001
8.643,1.389,4.945,0.01,-0.007,-0.006
8.642,1.445,4.901,0.009,-0.004,-0.009
8.632,1.448,4.895,-0.002,0.005,-0.005
8.631,1.439,4.897,0.003,0,-0.004
8.608,1.428,4.931,0.004,-0.001,-0.002
8.588,1.417,4.882,0.02,-0.012,-0.006
8.595,1.444,4.886,0.011,-0.001,0
8.555,1.451,4.807,0,0.014,0.004
8.582,1.448,4.856,0.005,0.01,0
8.588,1.407,4.885,0.005,0.011,-0.002
8.575,1.406,4.862,0.002,0.011,-0.001
8.552,1.396,4.837,-0.002,0.017,-0.003
8.556,1.394,4.865,0.01,0.015,-0.008
8.566,1.359,4.853,0.005,0.025,-0.006
8.582,1.353,4.916,0.005,0.024,-0.011
8.6,1.366,4.893,-0.004,0.029,-0.013
8.595,1.377,4.932,-0.006,0.026,-0.012
8.629,1.39,4.963,-0.002,0.021,-0.015
8.608,1.43,4.976,-0.007,0.028,-0.014
8.586,1.407,4.974,-0.001,0.026,-0.011
8.632,1.428,5.019,-0.006,0.028,-0.005
8.624,1.443,4.996,0.007,0.012,-0.006
8.613,1.449,4.987,-0.001,0.011,-0.007
8.663,1.443,4.982,-0.009,0.013,-0.007
8.648,1.468,4.937,-0.007,0.007,-0.006
8.661,1.458,4.982,-0.004,0.006,-0.011
8.673,1.449,4.939,-0.01,0.015,-0.006
8.653,1.46,4.976,0.008,-0.001,-0.007
8.659,1.432,4.973,0.013,-0.008,-0.005
8.628,1.411,4.916,0.006,-0.007,-0.002
8.625,1.425,4.918,-0.004,-0.005,-0.001
8.626,1.447,4.899,0.001,-0.009,0
8.612,1.447,4.919,0,-0.003,0.005
8.609,1.461,4.934,0.006,-0.007,0.002
8.592,1.452,4.868,0.003,-0.001,0.004
8.61,1.448,4.875,0.009,-0.007,0.001
8.595,1.442,4.932,-0.001,-0.003,0
8.579,1.44,4.912,-0.01,0.005,-0.001
8.582,1.458,4.895,-0.005,0.004,0
8.565,1.469,4.926,0.001,0.004,0.004
8.578,1.459,4.897,0.009,-0.001,0.006
8.607,1.439,4.908,0.014,0.001,0.004
8.599,1.44,4.91,0.015,-0.001,0.002
8.6,1.408,4.925,0,0.01,0.001
8.61,1.401,4.938,-0.01,0.011,0.001
8.568,1.415,4.959,-0.004,0.004,-0.006
8.599,1.422,4.947,-0.014,0.015,-0.004
8.607,1.434,4.947,-0.012,0.021,-0.001
8.628,1.418,4.95,-0.01,0.021,0
8.649,1.425,4.98,-0.005,0.008,0.002
8.61,1.44,5.057,-0.006,0.002,0
8.586,1.465,5.011,-0.01,-0.002,0.001
8.616,1.482,4.948,-0.019,0.002,0.004
8.609,1.481,4.956,-0.012,-0.005,0.003
8.628,1.457,4.904,-0.009,-0.003,0.004
8.593,1.451,4.915,-0.003,-0.005,0
8.584,1.458,4.906,0.003,-0.016,0
8.64,1.459,4.932,-0.017,0,0.002
8.616,1.455,4.918,-0.01,-0.011,0

8.642,1.349,4.874,-0.012,-0.003,0.009
8.642,1.326,4.873,-0.012,-0.006,0.003
8.594,1.328,4.865,-0.013,-0.008,0.001
8.579,1.338,4.832,-0.014,-0.007,0.003
8.585,1.344,4.864,-0.005,-0.01,0.004
8.586,1.376,4.829,-0.005,-0.01,0.005
8.623,1.406,4.83,-0.001,-0.015,0
8.609,1.415,4.799,-0.009,-0.005,-0.003
8.622,1.445,4.833,-0.004,-0.013,-0.005
8.608,1.458,4.858,-0.009,-0.005,-0.007
8.635,1.437,4.819,-0.015,0.005,-0.007
8.658,1.441,4.885,-0.008,0.002,-0.007
8.65,1.419,4.837,0.002,-0.006,-0.005
8.636,1.396,4.811,-0.004,0,-0.003
8.641,1.408,4.809,-0.018,0.011,0.004
8.669,1.383,4.849,-0.012,0.003,0.007
8.674,1.399,4.897,-0.01,0.004,0.01
8.658,1.367,4.839,-0.003,-0.002,0.01
8.654,1.385,4.806,-0.003,-0.002,0.01
8.637,1.394,4.772,-0.004,-0.003,0.007
8.67,1.39,4.811,-0.006,0.001,0
8.678,1.38,4.829,-0.008,-0.001,0
8.679,1.397,4.887,0.002,-0.011,-0.006
8.637,1.41,4.837,0,-0.006,-0.006
8.657,1.414,4.86,-0.002,-0.001,-0.007
8.628,1.404,4.808,-0.005,0.003,-0.005
8.624,1.4,4.847,0.005,-0.006,-0.008
8.608,1.373,4.805,0.004,-0.006,-0.007
8.603,1.402,4.859,0.007,-0.008,-0.009
8.582,1.383,4.767,0.009,-0.005,-0.005
8.595,1.378,4.771,0.01,0.003,-0.006
8.633,1.385,4.797,0.014,0.001,-0.006
8.644,1.396,4.835,0.01,0.003,-0.005
8.631,1.431,4.849,0.015,0,-0.004
8.646,1.429,4.848,0.006,0.012,-0.003
8.65,1.44,4.848,0.007,0.011,-0.003
8.644,1.46,4.825,0.003,0.01,-0.001
8.639,1.459,4.871,0.004,0.003,0
8.615,1.454,4.847,0.001,0.008,0.003
8.619,1.471,4.883,-0.003,0.015,0.002
8.647,1.451,4.892,0.009,0.001,0.002
8.684,1.415,4.859,0.017,-0.002,-0.001
8.681,1.397,4.857,0.018,0,-0.005
8.691,1.346,4.82,0.014,0.001,-0.005
8.675,1.314,4.846,0.008,0.004,-0.006
8.74,1.313,4.838,0.013,0,-0.009
8.72,1.32,4.829,0.006,0.009,-0.008
8.668,1.363,4.873,0.014,-0.005,-0.007
8.671,1.387,4.866,0.008,-0.001,-0.005
8.668,1.415,4.869,0,0.004,-0.004
8.653,1.42,4.884,-0.005,0.01,0.003
8.657,1.445,4.906,0.006,0.001,0.004
8.651,1.45,4.905,0.011,-0.002,0.003
8.661,1.467,4.92,0.003,0.005,0.005
8.672,1.468,4.927,-0.009,0.013,0.001
8.707,1.463,4.884,-0.01,0.01,0.001
8.659,1.44,4.901,-0.002,0.002,-0.006
8.676,1.424,4.888,-0.002,0.001,-0.005
8.659,1.399,4.874,-0.005,0.003,0
8.676,1.362,4.846,0,-0.003,0.002
8.659,1.353,4.85,0,0,0.001
8.633,1.366,4.815,0.003,-0.004,0.003
8.651,1.376,4.873,0.01,-0.011,0.003
8.624,1.374,4.795,0.005,-0.007,0.004
8.614,1.346,4.796,0.008,-0.008,0.003
8.606,1.372,4.818,0.01,-0.005,-0.003
8.637,1.376,4.772,0.01,-0.003,0
8.581,1.389,4.806,0.012,-0.003,0.001
8.613,1.394,4.76,0.012,-0.004,-0.001
8.655,1.43,4.777,0.013,-0.004,-0.004
8.644,1.468,4.749,0.012,-0.001,-0.004
8.642,1.475,4.812,0.01,0.005,-0.008
8.65,1.48,4.833,0.013,0.005,-0.004
8.614,1.488,4.879,0.014,0.003,-0.006
8.586,1.487,4.893,0.008,0.004,-0.001
8.616,1.467,4.857,0.006,0.004,0
8.616,1.49,4.91,0.002,0.012,0.006
8.638,1.479,4.874,0.015,0.005,0.009
8.702,1.421,4.898,0.019,0.006,0.01
8.704,1.375,4.918,0.012,0.009,0.015
8.757,1.352,4.906,0.013,0.002,0.008
8.767,1.385,4.926,0.005,0.008,0.001
8.724,1.398,4.947,0,0.009,0.002
8.743,1.387,4.981,-0.001,0.007,0.003
8.717,1.374,4.957,-0.007,0.011,0.003
8.666,1.403,4.948,-0.013,0.011,0.007
8.653,1.426,4.985,-0.011,0,0.014
8.659,1.434,4.949,-0.011,-0.005,0.021
8.64,1.449,4.894,-0.002,-0.016,0.021
8.666,1.464,4.913,-0.016,-0.004,0.023
8.641,1.452,4.921,-0.005,-0.019,0.016
8.619,1.446,4.866,-0.012,-0.014,0.014
8.593,1.424,4.851,-0.017,-0.012,0.012
8.578,1.392,4.807,-0.01,-0.012,0.003
8.599,1.38,4.805,-0.003,-0.013,0.001
8.56,1.366,4.78,-0.007,-0.008,0.004
8.588,1.364,4.777,-0.01,-0.005,0.007
8.578,1.392,4.773,-0.007,-0.007,0.003
8.6,1.406,4.784,-0.019,0.009,0.006
8.577,1.413,4.759,-0.02,0.009,0.008
8.537,1.429,4.77,-0.019,0.009,0.005
8.57,1.447,4.83,-0.024,0.015,0.002
8.576,1.449,4.818,-0.012,0.007,0.001
8.581,1.407,4.794,-0.014,0.017,-0.001

8.694,1.375,4.961,-0.024,0.032,0.016
8.705,1.397,4.999,-0.024,0.027,0.019
8.737,1.375,5.008,-0.024,0.03,0.02
8.731,1.349,4.99,-0.017,0.02,0.018
8.659,1.359,4.983,-0.014,0.015,0.016
8.65,1.352,4.937,-0.014,0.015,0.019
8.654,1.348,4.973,-0.024,0.026,0.026
8.598,1.322,4.935,-0.034,0.039,0.034
8.612,1.318,4.926,-0.032,0.031,0.036
8.602,1.319,4.929,-0.031,0.022,0.034
8.623,1.334,4.931,-0.035,0.019,0.041
8.645,1.356,4.92,-0.032,0.014,0.038
8.635,1.375,5.012,-0.027,0.01,0.033
8.595,1.339,4.952,-0.02,0.007,0.026
8.603,1.293,4.94,-0.004,-0.008,0.017
8.585,1.278,4.929,-0.003,-0.011,0.014
8.605,1.28,4.956,-0.011,-0.009,0.012
8.614,1.279,4.959,-0.013,-0.012,0.012
8.575,1.298,4.92,0.001,-0.028,0.012
8.558,1.318,4.896,-0.004,-0.025,0.015
8.567,1.326,4.945,-0.005,-0.026,0.017
8.583,1.337,4.921,-0.007,-0.028,0.017
8.563,1.366,4.971,-0.006,-0.028,0.016
8.556,1.361,4.953,0.001,-0.035,0.014
8.55,1.375,4.916,-0.009,-0.022,0.019
8.539,1.367,4.833,-0.005,-0.02,0.019
8.532,1.347,4.828,-0.007,-0.019,0.022
8.525,1.334,4.817,-0.007,-0.018,0.016
8.521,1.35,4.824,-0.007,-0.019,0.012
8.564,1.347,4.845,-0.001,-0.016,0.008
8.549,1.34,4.835,0.009,-0.017,0
8.564,1.303,4.839,0.01,-0.017,-0.003
8.552,1.329,4.87,0.007,-0.014,-0.005
8.566,1.309,4.851,-0.002,-0.001,-0.001
8.54,1.342,4.864,0.002,-0.004,0.004
8.569,1.378,4.893,-0.007,0.008,0.012
8.589,1.373,4.925,0.007,-0.003,0.012
8.619,1.375,4.911,0.004,-0.001,0.01
8.617,1.381,4.94,0.007,-0.008,0.003
8.597,1.365,4.969,-0.001,-0.001,0
8.583,1.371,4.987,0.003,-0.005,-0.004
8.588,1.356,4.936,0.004,-0.005,0.001
8.6,1.317,4.94,0.007,-0.005,-0.001
8.626,1.3,4.936,0.01,-0.008,-0.002
8.592,1.278,4.868,0.004,-0.007,0.003
8.587,1.318,4.917,0.005,-0.015,0.005
8.577,1.326,4.936,-0.002,-0.01,0.006
8.591,1.33,4.936,-0.001,-0.013,0.005
8.572,1.327,4.896,0,-0.012,0.001
8.572,1.327,4.903,0.006,-0.019,-0.004
8.558,1.32,4.864,-0.008,-0.006,-0.003
8.564,1.339,4.873,-0.006,-0.006,-0.006
8.505,1.334,4.86,0.001,-0.013,-0.012
8.606,1.335,4.891,-0.004,-0.008,-0.009
8.595,1.33,4.897,-0.007,-0.002,-0.011
8.649,1.304,4.862,-0.005,-0.004,-0.017
8.645,1.311,4.85,0.003,-0.011,-0.021
